BP087_80_VAG_PM036_1_1_R2_subset	3.0	3.5	3.0	2.5	2.0	4.5	8.0	10.5	14.5	16.0	16.5	17.0	14.0	20.5	34.5	41.0	64.0	88.0	132.0	212.0	288.5	371.5	507.5	662.5	844.0	1090.0	1340.5	1639.5	1930.5	2210.5	2560.5	2767.0	2918.5	3178.0	3453.0	3658.5	3930.5	4106.5	4151.0	4217.5	4083.5	3863.0	3634.0	3398.0	3136.0	2937.0	2817.0	2698.0	2624.5	2499.0	2325.5	2193.0	2004.0	1798.5	1686.5	1598.5	1483.0	1354.5	1236.5	1098.5	950.5	778.0	617.5	501.0	408.0	334.0	267.0	214.0	165.0	122.5	103.0	97.5	84.0	60.5	43.5	37.5	33.0	29.0	21.0	17.0	15.5	12.0	8.0	7.5	7.5	4.5	4.0	3.5	1.5	1.0	1.5	1.5	1.0	0.5	0.0	2.5	3.5	1.5	1.5	4.0	18.5
BP093_83_VAG_PM040_1_1_R1_subset	1.0	0.5	1.5	3.0	2.0	1.0	1.0	3.0	6.5	10.5	12.0	11.5	14.5	25.5	27.0	31.5	55.5	87.5	138.0	197.0	258.0	381.0	556.5	760.0	923.5	1142.5	1399.0	1625.0	1928.0	2260.0	2538.0	2821.0	3096.0	3341.5	3622.0	3789.0	3958.5	4161.5	4260.0	4277.0	4194.0	4029.5	3865.5	3646.5	3332.5	3032.5	2825.5	2603.5	2425.0	2336.5	2213.5	2052.0	1848.0	1657.0	1539.5	1481.0	1348.0	1199.0	1128.5	1002.5	861.5	743.5	606.5	476.0	383.5	324.0	254.5	198.0	160.0	131.5	109.0	93.5	69.5	48.0	39.0	38.0	36.0	30.0	26.5	22.0	16.5	10.0	7.0	7.0	5.5	3.5	2.0	1.5	1.5	1.0	1.5	1.5	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0
BP093_83_VAG_PM040_1_1_R2_subset	0.0	1.5	3.0	3.0	3.5	4.5	5.5	6.5	8.5	13.5	19.0	19.5	22.5	29.0	33.5	39.0	60.5	99.5	127.5	181.0	287.0	411.5	536.0	712.5	910.5	1091.5	1339.0	1672.0	1998.5	2230.5	2482.0	2813.5	3098.0	3386.0	3604.0	3777.0	4051.5	4203.5	4222.0	4232.0	4193.5	4067.0	3799.0	3492.5	3204.5	2996.5	2846.0	2650.0	2426.5	2291.0	2179.0	2014.0	1893.5	1748.0	1602.5	1472.0	1355.5	1243.0	1126.5	975.5	837.5	719.5	583.5	467.0	383.0	333.0	269.5	201.0	167.5	136.0	96.5	80.0	64.0	47.5	41.5	39.0	32.0	24.0	22.0	21.5	19.0	14.0	8.5	7.0	5.5	4.0	2.5	2.5	2.5	1.0	0.5	1.5	1.5	1.5	2.5	1.5	2.0	3.0	1.0	1.0	19.0
BP130_114_VAG_PM042_2_1_R1_subset	2.0	1.0	0.0	1.0	1.5	3.0	6.0	7.0	5.5	6.5	11.0	15.0	19.0	23.5	29.5	42.0	65.0	96.0	138.0	195.0	288.5	436.5	591.0	720.5	912.5	1165.0	1382.5	1638.0	1982.0	2282.5	2545.0	2853.0	3128.0	3320.5	3537.0	3723.0	3891.5	4078.0	4126.0	4080.5	4060.0	3881.0	3631.0	3398.0	3189.5	3033.0	2780.0	2596.5	2464.5	2369.0	2248.5	2086.5	1934.0	1773.5	1640.0	1533.0	1490.5	1381.0	1228.0	1089.0	901.0	730.0	596.5	493.5	414.5	326.5	267.0	228.0	175.5	133.5	106.5	94.0	83.0	61.5	48.0	39.0	30.0	28.0	24.5	20.5	16.0	13.0	12.0	9.5	6.0	4.5	4.0	4.5	3.0	2.5	4.0	1.5	0.0	1.0	1.5	0.5	0.0	0.0	0.5	0.5	0.0
BP130_114_VAG_PM042_2_1_R2_subset	2.0	1.5	1.0	3.5	5.0	5.5	8.5	8.0	10.0	14.5	13.0	9.0	15.5	21.5	26.5	41.5	65.0	85.0	130.5	208.0	296.0	408.5	532.5	703.5	918.5	1126.5	1399.5	1725.0	1963.0	2248.0	2541.0	2780.0	3038.0	3227.5	3446.5	3756.5	4007.0	4121.5	4187.5	4173.5	4095.5	3968.0	3720.5	3485.0	3301.0	3059.0	2828.5	2656.0	2552.5	2389.5	2188.5	2063.0	1888.5	1742.0	1608.0	1474.0	1366.0	1265.5	1174.5	1028.5	907.0	757.0	596.0	491.5	384.5	310.0	263.0	220.0	172.0	133.5	112.5	91.5	67.5	50.5	43.5	36.5	33.0	28.0	21.0	20.0	14.0	14.0	15.5	10.5	6.5	6.0	4.5	2.5	1.0	0.0	0.5	2.0	2.5	1.5	0.5	0.5	1.5	2.0	2.0	1.5	22.5
BP143_125_RCT_PM017_1_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	1.5	2.0	3.0	4.5	5.0	9.0	16.5	25.0	34.5	54.0	67.0	89.0	127.0	167.0	208.5	250.5	299.0	355.0	416.0	468.0	514.0	590.5	639.0	659.5	715.5	759.0	820.0	851.0	868.0	907.5	894.0	898.0	898.5	876.5	828.0	817.5	856.0	854.0	852.5	826.5	794.5	770.5	751.0	712.5	676.5	638.0	572.5	538.0	502.5	441.5	383.0	348.0	306.5	247.5	206.5	178.0	140.0	116.5	97.0	72.0	53.0	40.5	29.0	19.0	18.0	12.0	7.0	4.0	3.5	2.0	1.5	1.5	0.5	0.5	1.0	0.5	0.5	1.0	1.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP143_125_RCT_PM017_1_1_R2_subset	0.0	0.5	0.5	0.5	1.0	1.5	2.0	1.5	0.5	1.5	2.5	2.0	2.0	2.5	4.5	11.0	16.0	23.5	36.5	48.0	60.0	79.0	111.5	144.5	205.0	253.5	288.0	339.5	398.5	488.5	528.5	587.5	669.5	677.0	710.5	778.5	831.0	866.0	885.5	888.0	883.5	893.5	892.5	902.0	869.0	827.5	853.0	843.0	813.5	788.0	779.0	747.5	711.5	712.5	687.5	661.5	591.0	516.5	491.5	452.5	378.0	323.5	296.5	263.0	219.5	179.0	142.0	113.0	88.5	60.5	53.5	48.0	32.5	18.5	18.5	13.5	6.0	4.0	3.5	3.0	1.0	1.0	2.0	2.0	1.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	8.0
BP153_135_RCT_PM030_1_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	1.0	2.0	1.5	3.5	7.0	10.5	18.0	22.5	33.0	53.0	85.0	107.0	127.0	173.5	242.5	309.0	369.0	458.5	562.5	653.0	729.0	833.5	936.0	1025.5	1116.5	1139.0	1187.0	1281.5	1270.5	1320.0	1368.0	1377.0	1415.5	1391.5	1355.0	1341.5	1361.0	1333.5	1305.5	1282.5	1261.0	1223.5	1218.5	1209.0	1149.5	1098.5	1036.0	954.0	891.5	841.5	775.0	696.5	592.0	538.0	471.5	382.0	304.0	232.0	175.5	142.0	119.0	84.0	52.5	30.0	22.5	16.0	11.0	7.0	7.0	7.5	3.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP153_135_RCT_PM030_1_1_R2_subset	0.0	0.5	1.0	1.0	0.5	0.5	1.0	0.5	2.5	4.0	3.0	5.0	9.5	12.5	14.5	22.5	37.5	56.5	85.0	109.0	132.5	178.5	237.5	284.5	349.0	448.0	540.0	605.5	698.0	813.5	912.0	1010.0	1086.0	1137.5	1197.0	1289.5	1343.0	1393.5	1426.5	1432.0	1419.0	1420.0	1416.5	1401.5	1372.0	1313.0	1308.5	1315.5	1274.5	1246.0	1234.0	1181.5	1121.0	1036.0	992.0	953.5	880.5	793.0	721.5	628.0	563.0	522.0	445.5	390.5	311.5	243.0	193.0	160.0	121.5	74.5	56.5	41.0	26.5	19.5	16.0	8.5	6.0	5.5	3.5	1.5	1.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0	2.0	16.0
BP155_137_RCT_PM033_1_1_R1_subset	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	2.0	3.0	3.5	4.5	4.5	7.0	12.5	23.5	39.5	63.0	91.5	124.0	165.5	218.0	291.5	366.0	464.5	581.0	701.0	801.0	919.5	1014.5	1073.0	1155.5	1239.5	1266.0	1309.5	1345.0	1292.5	1267.5	1234.5	1178.5	1098.5	1026.5	976.5	908.0	823.5	748.0	688.5	618.5	587.5	576.5	548.0	533.0	497.5	499.0	502.5	475.5	467.5	451.5	458.0	449.0	390.0	363.5	332.0	275.5	245.0	225.0	212.5	176.0	122.0	93.0	75.0	56.5	34.5	26.0	25.0	14.5	9.5	7.5	4.5	3.5	3.0	2.0	1.0	0.5	1.5	1.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
