	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP087_80_VAG_PM036_1_1_R1_subset	34.22463	35.30357	35.93348	36.19367	36.18425	36.18989	36.19324	36.12501	36.20387	36.150374	36.128606000000005	36.086336	36.006944	35.94801399999999	35.873056	35.815878	35.760114	35.694216	35.63336399999999	35.576859999999996	35.491312	35.44539471907906	35.36029193370414	35.284400872316674	35.222342387265385	35.14722620342856	35.07832828357973	34.98816154710202	34.87292867263708	34.767675557349754	34.68309969922037	34.59855359097674	34.485952096753955	34.43836135959102	34.360143072535365	34.428220435763016	35.21137217079451
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP087_80_VAG_PM036_1_1_R2_subset	32.64476	35.581	35.92741	36.20551	36.20269	36.39992	36.38947	36.36901	36.43188	36.37588	36.327854	36.270472	36.210358	36.191539999999996	36.15375	36.104034	36.065598	36.023436000000004	35.961	35.8981	35.84577	35.775802	35.727274	35.66993000000001	35.618356	35.541616	35.458186	35.39486000000001	35.322939999999996	35.234798	35.11155599999999	34.985364000000004	34.851954	34.776568	34.666405999999995	34.603069999999995	32.960645
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP093_83_VAG_PM040_1_1_R1_subset	34.46152	35.49477	36.13115	36.35075	36.33397	36.33122	36.33543	36.28906	36.38361	36.32083	36.297836000000004	36.259902	36.204837999999995	36.139202	36.083868	36.037388	35.981932	35.93065	35.876113999999994	35.820761999999995	35.740968	35.69896396339969	35.637944072284725	35.58941311311484	35.53647807344292	35.464096933257196	35.42017240185995	35.3613069229833	35.23859166090191	35.16152683587186	35.100296987041915	35.03149896766011	34.942314106992264	34.89050585872816	34.812458518607784	34.86828137459137	35.43707628065957
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP093_83_VAG_PM040_1_1_R2_subset	32.47768	35.75016	35.83415	35.96825	35.92541	36.16127	36.14469	36.10033	36.1778	36.10467200000001	36.04128	35.98017	35.906244	35.876042	35.845822000000005	35.80818	35.747978	35.693968	35.61554	35.568122	35.505046	35.433282	35.37358	35.3162	35.246744	35.182652000000004	35.084072000000006	35.037634000000004	34.945744000000005	34.85073	34.708872	34.617144	34.47329	34.380526	34.254502	34.181782000000005	32.478965
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP130_114_VAG_PM042_2_1_R1_subset	34.5103	35.56594	36.14159	36.37143	36.35313	36.33806	36.33675	36.323	36.36308	36.330512	36.30654	36.27733200000001	36.205222	36.13315	36.077605999999996	36.034954	35.966008	35.906544	35.854484	35.807964	35.729452	35.67185336637565	35.601829059262926	35.50669136175278	35.404918501226476	35.30298722069422	35.18456393264	35.059107638363244	34.928555134271186	34.80169063059166	34.7115553619666	34.63236230877338	34.59136951945386	34.578122031478514	34.58751302040908	34.66412727381039	35.36858321478137
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP130_114_VAG_PM042_2_1_R2_subset	32.57733	35.87458	35.97309	36.09915	36.0425	36.22592	36.21996	36.18843	36.2837	36.196875999999996	36.14214199999999	36.086742	36.015912	35.989526	35.953981999999996	35.900324000000005	35.836966000000004	35.785821999999996	35.713988	35.658892	35.601792	35.527038000000005	35.462616000000004	35.410268	35.353266000000005	35.293451999999995	35.178896	35.120394	35.045986000000006	34.940576	34.822202	34.719269999999995	34.581638000000005	34.50913	34.383962	34.304116	32.636795
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP143_125_RCT_PM017_1_1_R1_subset	34.56755661940711	35.569250598416495	36.18589578346529	36.45575400478733	36.44592156140674	36.4555330510035	36.47287792303443	36.4191125023016	36.508414656601	36.46423863008654	36.408013257227026	36.40346897440619	36.345505431780516	36.30397348554594	36.2731872583318	36.25445774258884	36.21933345608544	36.185726385564344	36.17974590314859	36.154697109187985	36.10740563432149	36.067532726388926	36.01670163414469	35.95703639907394	35.946557735071735	35.905992806976215	35.868414922639964	35.78893317161465	35.72197376658718	35.68880764969141	35.63228046226472	35.5560654400247	35.50091941531397	35.45488111911182	35.414104921136065	35.45087554737863	35.6771599530573
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP143_125_RCT_PM017_1_1_R2_subset	32.53356656232738	35.95949180629718	36.01303627324618	36.16678328116369	36.05177683667833	36.30867243601546	36.28654023200147	36.23542625667464	36.30848830786227	36.247158902596205	36.1967372491254	36.16424967777573	36.09970171239182	36.117296998711105	36.08984717363285	36.0640692321856	36.05783833548149	36.03424047136807	35.97945866322961	35.99309887681826	35.96058921009022	35.922982876081754	35.871552200331436	35.85557724176027	35.82619775363653	35.784916221690295	35.71408580371939	35.69684404345425	35.651592708525136	35.56272509666728	35.49323513165162	35.40945682194808	35.29414840729147	35.22907015282637	35.185689559933714	35.124286503406374	33.42032774811268
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP153_135_RCT_PM030_1_1_R1_subset	34.63401691576874	35.550782064650676	36.173282354304256	36.460827250608276	36.401019580581625	36.41550225929788	36.394577685088635	36.36978333912641	36.454756111690415	36.38524388830958	36.37106244931063	36.35323832696095	36.30826555439694	36.26341791217703	36.23877186884486	36.21663306685205	36.17921445950643	36.16599698760283	36.16020855057351	36.146119800718346	36.10542463213996	36.08129383889798	36.02562145243092	35.974049353398975	35.91844578651513	35.84420198239995	35.7479630607332	35.65583961128447	35.541380189490496	35.44385340839832	35.39385070482986	35.28412584315778	35.258112018777055	35.23676624321127	35.1964294022197	35.25590742033768	35.597250686698985
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP153_135_RCT_PM030_1_1_R2_subset	32.56049125246206	35.93611400764686	35.98966516046808	36.121422778357086	36.07913335650562	36.26462750550342	36.2423589387093	36.19010543390105	36.31975437376897	36.222245394508164	36.17498320009268	36.10942416869425	36.06297763874406	36.09446877534469	36.068687290001165	36.059770594369134	36.05658672228016	36.033173444560305	36.001167883211686	36.004546402502605	35.974394624029664	35.93211447109258	35.92192793419071	35.91821573398216	35.891419302514194	35.86184219673271	35.81164175645928	35.78867802108678	35.77272158498435	35.68623797937666	35.62395087475379	35.52478739427645	35.43470744988993	35.376280848105665	35.3369111342834	35.252443517553004	33.56709535395667
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP155_137_RCT_PM033_1_1_R1_subset	34.2382714222288	35.25336687879236	35.93038330620098	36.17534408761285	36.206541364510876	36.193192245079175	36.16803315080657	36.14485718514133	36.20722214000296	36.140121355631194	36.11225691875093	36.077063785703714	36.01436732277638	35.954405801391154	35.93576439248187	35.88982092644665	35.8451857333136	35.81781263874501	35.780073997336096	35.736232055646	35.70541364510878	35.66327775973222	35.632685263545916	35.572551094107624	35.56497522171121	35.50888499781334	35.44461417079917	35.40787226153789	35.30188148664196	35.22089577134784	35.19826504003714	35.139014749377054	35.0711914156651	34.99382677437195	34.9148372185515	34.944531127256596	35.39313106636673
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP155_137_RCT_PM033_1_1_R2_subset	32.44055054018055	35.52159242267278	35.656800355187215	35.742518869320705	35.751694538996595	36.00831730057718	35.93304721030043	35.883646588722804	35.91167677963593	35.86234127571408	35.80828178185585	35.75984608554092	35.691981648660644	35.693799023235165	35.68414385082137	35.64079917122983	35.62971733017612	35.58644368802723	35.56292437472251	35.52627497410093	35.50599970401065	35.44504957821518	35.40726357851118	35.37476394849786	35.363332840017755	35.28866064821666	35.21214148290661	35.16329140150954	35.124368802723104	35.00513245523162	34.913227763800506	34.76719254106852	34.657143702826694	34.5655231611662	34.48036110700015	34.398449015835425	32.565916826994226
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP161_143_RCT_PM040_1_1_R1_subset	34.42779	35.48429	36.0672	36.32721	36.31122	36.30983	36.28482	36.25355	36.33777	36.286176	36.263780000000004	36.229128	36.162584	36.119870000000006	36.058803999999995	36.019238	35.98469	35.93097	35.897756	35.832010000000004	35.78023	35.75018321501236	35.67124667955209	35.6190239497826	35.557422476872084	35.50006572959485	35.433734869166	35.36675137130503	35.27462039455948	35.1799380510259	35.12101290950323	35.06724642273229	34.97532447157173	34.92840807872159	34.87833808408358	34.910102557275	35.46181036058243
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP161_143_RCT_PM040_1_1_R2_subset	32.54763	35.80817	35.90398	36.02746	35.98072	36.17425	36.17841	36.11153	36.21162	36.128492	36.070096	36.03425	35.965058	35.928236	35.91059	35.863846	35.82488599999999	35.78219	35.730084	35.68782	35.6459	35.573518	35.525144	35.494842	35.436775999999995	35.385155999999995	35.29926999999999	35.261176	35.183484	35.057098	34.948318	34.833448	34.723378000000004	34.654904	34.533637999999996	34.476414	32.797545
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP162_144_RCT_PM042_1_1_R1_subset	34.08679245283019	35.46037735849057	36.075471698113205	36.07924528301887	36.29056603773585	36.369811320754714	36.40754716981132	36.449056603773585	36.64905660377359	36.210566037735845	36.27547169811321	36.18716981132076	36.15698113207547	36.0588679245283	36.11396226415094	35.696603773584904	35.802264150943394	35.445283018867926	35.689811320754714	35.69358490566037	35.95773584905661	35.087547169811316	35.344974271012006	35.15012144344205	34.96447895645052	34.73639846743295	34.388461538461534	34.754615384615384	33.62057249685157	33.873929961089495	33.441752796692604	33.398943014705885	33.603921568627456	33.46998221072168	33.831628449139316	33.563118955470806	34.838084795321635
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP162_144_RCT_PM042_1_1_R2_subset	32.68679245283019	35.83773584905661	36.0	36.10943396226415	36.071698113207546	36.094339622641506	36.049056603773586	35.947169811320755	36.31698113207547	36.075471698113205	35.86641509433962	35.98037735849057	35.841509433962266	35.992452830188675	36.076981132075474	35.88981132075472	36.09132075471698	35.850566037735845	35.803018867924536	35.74339622641509	35.7788679245283	35.77660377358491	35.6	35.7411320754717	35.72679245283019	35.71094339622642	35.36	35.51245283018868	35.23245283018868	34.78566037735849	35.049056603773586	34.84754716981132	35.26943396226416	34.827924528301885	34.60905660377358	34.33735849056604	32.43207547169811
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP164_146_RCT_PM044_1_1_R1_subset	34.26671	35.32022	35.98435	36.26099	36.23818	36.24673	36.23526	36.19699	36.27415	36.199264	36.17476799999999	36.140976	36.052418	35.973586	35.93329	35.86728	35.8187	35.758622	35.690960000000004	35.642384	35.557336	35.490033414482895	35.393305150334285	35.27967705291204	35.16356358648254	35.005263200748274	34.874584981738224	34.7370186443509	34.56212169923002	34.4090356798008	34.34810732995486	34.23332339742892	34.19142774218225	34.160870755847	34.19695911041661	34.33234984869912	35.19964455299705
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP164_146_RCT_PM044_1_1_R2_subset	32.59827	35.79976	35.92432	36.01746	35.9998	36.18573	36.16695	36.09807	36.21434	36.133852	36.07547	36.027042	35.951936	35.931032	35.863876	35.820186	35.748788000000005	35.701308	35.62983799999999	35.565834	35.524832	35.429938	35.373786	35.327828	35.268492	35.206801999999996	35.095116000000004	35.03805200000001	34.94236600000001	34.824444	34.681825999999994	34.56368	34.431495999999996	34.38762	34.255593999999995	34.1857	32.45197
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP167_149_RCT_PM048_1_1_R1_subset	34.445	35.48665	36.09645	36.40202	36.38838	36.37411	36.38328	36.33369	36.42198	36.360506	36.3303	36.30342	36.237350000000006	36.168308	36.107662	36.06362	36.000822	35.944794	35.887316	35.835547999999996	35.758782000000004	35.69396911340514	35.595012200534896	35.51448272894393	35.42465401442654	35.31554373369852	35.200999007991555	35.10992188301161	34.93841600446803	34.82414033012108	34.732514571245744	34.650887868867144	34.601895364256265	34.550184785463514	34.513228555276825	34.654119952240784	35.37277878493293
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP167_149_RCT_PM048_1_1_R2_subset	32.5697	35.9215	36.03265	36.13754	36.07989	36.26769	36.2759	36.2143	36.3038	36.223716	36.172945999999996	36.136954	36.064966000000005	36.024768	35.977177999999995	35.916686	35.869216	35.810036	35.74276999999999	35.67596400000001	35.62553	35.54009	35.486602000000005	35.425048000000004	35.371058	35.297348	35.193648	35.132571999999996	35.035848	34.913392	34.79153	34.65823	34.503616	34.477436	34.329444	34.253834	32.531315
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	141
BP177_159_RCT_PM021_2_1_R1_subset	34.5	34.5	36.166666666666664	37.0	37.0	37.0	37.0	37.0	37.0	36.46666666666667	37.0	36.83333333333333	37.0	36.83333333333333	36.233333333333334	35.46666666666666	36.666666666666664	36.233333333333334	36.83333333333333	35.46666666666666	36.83333333333333	34.53333333333333	36.8	37.0	35.85	35.46666666666666	37.0	37.0	37.0	37.0	37.0	37.0	37.0	36.0	37.0	37.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP177_159_RCT_PM021_2_1_R2_subset	33.666666666666664	37.0	37.0	37.0	37.0	34.333333333333336	37.0	34.333333333333336	37.0	37.0	37.0	36.83333333333333	35.46666666666666	37.0	37.0	36.233333333333334	36.83333333333333	37.0	36.666666666666664	36.83333333333333	35.89999999999999	36.666666666666664	36.83333333333333	37.0	36.5	37.0	36.53333333333333	36.666666666666664	36.83333333333333	33.6	35.46666666666666	36.49999999999999	29.633333333333333	33.63333333333333	35.9	36.83333333333333	35.83333333333333
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP180_162_RCT_PM026_2_1_R1_subset	35.333333333333336	37.0	37.0	37.0	37.0	37.0	37.0	31.666666666666668	37.0	37.0	37.0	36.66666666666667	37.0	37.0	35.46666666666667	35.46666666666666	37.0	37.0	37.0	36.66666666666667	37.0	37.0	35.13333333333334	36.66666666666667	35.13333333333334	32.86666666666667	34.13333333333334	29.333333333333332	27.46666666666667	23.200000000000003	18.6	18.6	26.866666666666667	25.866666666666667	28.4	34.7	34.5
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP180_162_RCT_PM026_2_1_R2_subset	32.0	35.333333333333336	37.0	37.0	31.666666666666668	37.0	37.0	37.0	37.0	36.66666666666667	36.66666666666667	36.06666666666667	37.0	37.0	36.66666666666667	36.333333333333336	36.66666666666667	34.8	36.66666666666667	33.93333333333333	34.800000000000004	36.333333333333336	35.13333333333334	33.93333333333333	37.0	37.0	35.46666666666667	35.13333333333334	36.66666666666667	37.0	37.0	35.46666666666666	33.6	33.733333333333334	29.0	35.13333333333333	33.166666666666664
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP181_163_RCT_PM028_2_1_R1_subset	34.53038	35.54113	36.1541	36.41925	36.36386	36.36661	36.34411	36.30329	36.42179	36.34740000000001	36.309724	36.27948	36.23071399999999	36.196588000000006	36.159712	36.13039199999999	36.111842	36.086044	36.064216	36.039224000000004	36.008634	35.96808770374101	35.90384681266389	35.8685747056705	35.798599753218134	35.7237149147973	35.65678891848451	35.56098333135579	35.43267179483755	35.341075295386084	35.2613836128606	35.17306755385487	35.14773160501922	35.08896635840858	35.04572855151637	35.07672470092677	35.55304780334612
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP181_163_RCT_PM028_2_1_R2_subset	32.55757	35.9023	35.99842	36.12178	36.07229	36.24092	36.25589	36.18579	36.29348	36.21216400000001	36.16591999999999	36.110378000000004	36.071332000000005	36.076812000000004	36.061406	36.05651	36.019400000000005	36.015796	35.975768	35.964243999999994	35.947964	35.911062	35.89816	35.87333400000001	35.841041999999995	35.82084	35.74903	35.734894000000004	35.687322	35.604084	35.51577400000001	35.434266	35.327326000000006	35.297537999999996	35.191648	35.12909599999999	33.342945
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP186_167_RCT_PM034_2_1_R1_subset	34.57666036913239	35.58421741026014	36.21381339921523	36.44666472896381	36.4676645836361	36.42915273942741	36.44215956982997	36.403175410550794	36.47573027176283	36.42292544688272	36.41383519837233	36.38649905536986	36.33600494114228	36.2913384682459	36.24019764569103	36.22693649178898	36.169183258247344	36.14209417235867	36.1031754105508	36.06912512716175	36.00190379305334	35.979238935297055	35.91026544708813	35.865026972720315	35.7813508188081	35.71928759279281	35.61599503043443	35.567741132931886	35.44859369138664	35.336681034065144	35.2927864934165	35.22766626256024	35.18550504141446	35.138397287531156	35.09647844113836	35.10508728385682	35.50848803206547
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP186_167_RCT_PM034_2_1_R2_subset	32.71395872692923	36.07996657462578	36.10805115535533	36.26126289783462	36.20611103037349	36.34795087923267	36.331310855980234	36.34522598459526	36.40146780991135	36.32581020200552	36.267446592065106	36.24227583200117	36.16237465484667	36.16331928498765	36.150850167126876	36.13039529138207	36.077394274088064	36.06524487719808	36.02340502833891	35.98726929225403	35.9528774887371	35.92410986775178	35.89065542799011	35.834239209417234	35.80190379305334	35.76960470861793	35.706467083272784	35.6617570120622	35.61255631448917	35.505115535532624	35.41081964830693	35.29944048830112	35.18503851184421	35.145531172794655	35.03195756430751	34.9939761662549	33.42917090539166
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP202_182_RCT_M010_V1_1_R1_subset	34.54800639324143	35.524488397979276	36.15299540485772	36.41020920740931	36.37775779889831	36.38917430145275	36.37697291434769	36.331834917373065	36.397765219624965	36.35770756628707	36.32255900904759	36.314678768159375	36.27191254959043	36.22194822616092	36.194879698604325	36.17446984616263	36.13624168735908	36.10922453406399	36.099369238233876	36.07457259468562	36.048757028284385	36.01692209469666	35.98301682112888	35.94286340226832	35.91064875507003	35.86299706793454	35.81889995618406	35.7674452150564	35.684133090411436	35.61815231970369	35.58261130087561	35.524323361909	35.451803021106116	35.39519812490283	35.333795372179466	35.327925335829065	35.59573934104533
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP202_182_RCT_M010_V1_1_R2_subset	32.57141022347804	35.89896395239318	35.95728800981819	36.08892028427091	35.991237834289464	36.260510317664185	36.20021691354854	36.15659160316237	36.22871535805006	36.18431372549019	36.12568998487314	36.07868253560521	36.025921169049866	36.03570796586466	36.033202043553956	36.01539515369467	35.9945600365328	35.98049775951137	35.97154436738305	35.94513514284899	35.91831492422297	35.8837600251163	35.88776436338728	35.85153980078203	35.8257613380141	35.80356194879698	35.75151411365128	35.726012501070294	35.691566058737905	35.5917201815224	35.512195678853786	35.43635870651026	35.323032793903586	35.276778833804265	35.18396837628792	35.147935040100464	33.46329594428747
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP204_184_RCT_M013_V1_1_R1_subset	34.56207	35.52914	36.1728	36.41897	36.3888	36.38276	36.38615	36.31612	36.4091	36.350807999999994	36.33022	36.310274	36.255932	36.221626	36.203452	36.184484000000005	36.159794	36.12604	36.118824	36.096122	36.0613	36.045755047180975	36.00917439476291	35.98413194281877	35.96703297280524	35.93529689340185	35.89886102885113	35.85448902535478	35.793883814409114	35.751406901389956	35.70639734939563	35.657817429720225	35.6050306119256	35.55387575623092	35.47701918314645	35.45537736324716	35.68440387501013
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
BP204_184_RCT_M013_V1_1_R2_subset	32.50972	35.8564	35.91177	36.04519	36.00006	36.21581	36.18733	36.13564	36.21136	36.15442	36.110414000000006	36.049474	36.011862	36.002644000000004	36.017377999999994	35.991052	35.985258	35.97166	35.950689999999994	35.93539	35.913292	35.876034	35.880248	35.856014	35.828476	35.802828	35.746992	35.71876199999999	35.682572	35.616218	35.55137	35.455468	35.35376599999999	35.298500000000004	35.202484	35.158784000000004	33.41265
